,Dialogue_Id,Speaker,Emotion_name,Utterance,Annotate(0/1)
9561,1133,Robert,surprise,What?,0.0
9562,1134,Phoebe,neutral,Which you just gave up really quickly.,0.0
9563,1134,Chandler,neutral,Have you seen Joey?,0.0
9564,1134,Monica,neutral,What's the matter?,0.0
9565,1134,Chandler,neutral,"Oh, just this!  Y'know what it's my fault really, because the couch is usually where we",0.0
9566,1134,Joey,neutral,"Hey, does somebody wanna hand me one of those tiles.",1.0
9567,1134,Chandler,surprise,What's going on?,0.0
9568,1135,Phoebe,neutral,Which you just gave up really quickly.,0.0
9569,1135,Chandler,neutral,Have you seen Joey?,0.0
9570,1135,Monica,neutral,What's the matter?,0.0
9571,1135,Chandler,neutral,"Oh, just this!  Y'know what it's my fault really, because the couch is usually where we",0.0
9572,1135,Joey,neutral,"Hey, does somebody wanna hand me one of those tiles.",0.0
9573,1135,Chandler,surprise,What's going on?,0.0
9574,1135,Monica,neutral,He's retiling my floor.,1.0
9575,1135,Chandler,neutral,Yo!! Spackel boy! Get up!,0.0
9576,1136,Phoebe,neutral,Which you just gave up really quickly.,0.0
9577,1136,Chandler,neutral,Have you seen Joey?,0.0
9578,1136,Monica,neutral,What's the matter?,0.0
9579,1136,Chandler,neutral,"Oh, just this!  Y'know what it's my fault really, because the couch is usually where we",0.0
9580,1136,Joey,neutral,"Hey, does somebody wanna hand me one of those tiles.",0.0
9581,1136,Chandler,surprise,What's going on?,0.0
9582,1136,Monica,neutral,He's retiling my floor.,0.0
9583,1136,Chandler,neutral,Yo!! Spackel boy! Get up!,1.0
9584,1136,Monica,anger,"Ah-ah-ah, now you started this, you will finish it.",0.0
9585,1137,Phoebe,neutral,Which you just gave up really quickly.,0.0
9586,1137,Chandler,neutral,Have you seen Joey?,0.0
9587,1137,Monica,neutral,What's the matter?,0.0
9588,1137,Chandler,neutral,"Oh, just this!  Y'know what it's my fault really, because the couch is usually where we",0.0
9589,1137,Joey,neutral,"Hey, does somebody wanna hand me one of those tiles.",0.0
9590,1137,Chandler,surprise,What's going on?,0.0
9591,1137,Monica,neutral,He's retiling my floor.,0.0
9592,1137,Chandler,neutral,Yo!! Spackel boy! Get up!,0.0
9593,1137,Monica,anger,"Ah-ah-ah, now you started this, you will finish it.",1.0
9594,1137,Chandler,anger,He started mine first!,0.0
9595,1138,Phoebe,neutral,Which you just gave up really quickly.,0.0
9596,1138,Chandler,neutral,Have you seen Joey?,0.0
9597,1138,Monica,neutral,What's the matter?,0.0
9598,1138,Chandler,neutral,"Oh, just this!  Y'know what it's my fault really, because the couch is usually where we",0.0
9599,1138,Joey,neutral,"Hey, does somebody wanna hand me one of those tiles.",0.0
9600,1138,Chandler,surprise,What's going on?,0.0
9601,1138,Monica,neutral,He's retiling my floor.,0.0
9602,1138,Chandler,neutral,Yo!! Spackel boy! Get up!,0.0
9603,1138,Monica,anger,"Ah-ah-ah, now you started this, you will finish it.",1.0
9604,1138,Chandler,anger,He started mine first!,1.0
9605,1138,Phoebe,anger,"Build the unit Cinderelly, lay the tile Cinderelly.",0.0
9606,1139,Chandler,joy,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,0.0
9607,1139,Issac,neutral,Can I help you?,0.0
9608,1139,Chandler,fear,Uh-oh.,0.0
9609,1140,Chandler,joy,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,0.0
9610,1140,Issac,neutral,Can I help you?,0.0
9611,1140,Chandler,fear,Uh-oh.,0.0
9612,1140,Joey,neutral,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",0.0
9613,1140,Issac,neutral,"Chloe, switch with me, there's some guys here that got a crush on you.",1.0
9614,1140,Chandler,joy,"Okay, that hurt us.",0.0
9615,1141,Chandler,joy,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,0.0
9616,1141,Issac,neutral,Can I help you?,0.0
9617,1141,Chandler,fear,Uh-oh.,0.0
9618,1141,Joey,neutral,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",0.0
9619,1141,Issac,neutral,"Chloe, switch with me, there's some guys here that got a crush on you.",0.0
9620,1141,Chandler,joy,"Okay, that hurt us.",0.0
9621,1141,Chloe,neutral,Hi guys. I haven't seen you since this morning.,1.0
9622,1141,Chandler,neutral,"Well ah, ........y'know.",0.0
9623,1142,Chandler,joy,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,0.0
9624,1142,Issac,neutral,Can I help you?,0.0
9625,1142,Chandler,fear,Uh-oh.,0.0
9626,1142,Joey,neutral,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",0.0
9627,1142,Issac,neutral,"Chloe, switch with me, there's some guys here that got a crush on you.",0.0
9628,1142,Chandler,joy,"Okay, that hurt us.",0.0
9629,1142,Chloe,neutral,Hi guys. I haven't seen you since this morning.,0.0
9630,1142,Chandler,neutral,"Well ah, ........y'know.",0.0
9631,1142,Chloe,neutral,"Hey, what are you guys doing tomorrow night?",1.0
9632,1142,Joey,surprise,Both of us?,0.0
9633,1143,Chandler,joy,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,0.0
9634,1143,Issac,neutral,Can I help you?,0.0
9635,1143,Chandler,fear,Uh-oh.,0.0
9636,1143,Joey,neutral,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",0.0
9637,1143,Issac,neutral,"Chloe, switch with me, there's some guys here that got a crush on you.",0.0
9638,1143,Chandler,joy,"Okay, that hurt us.",0.0
9639,1143,Chloe,neutral,Hi guys. I haven't seen you since this morning.,0.0
9640,1143,Chandler,neutral,"Well ah, ........y'know.",0.0
9641,1143,Chloe,neutral,"Hey, what are you guys doing tomorrow night?",0.0
9642,1143,Joey,surprise,Both of us?,0.0
9643,1143,Chloe,neutral,Maybe. Does that scare ya?,0.0
9644,1143,Chloe,neutral,Relax. It's just Issac's D.J.-ing at the Philly. You should come.,1.0
9645,1143,Joey,joy,We'll be there.,0.0
9646,1144,Chandler,joy,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,0.0
9647,1144,Issac,neutral,Can I help you?,0.0
9648,1144,Chandler,fear,Uh-oh.,0.0
9649,1144,Joey,neutral,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",0.0
9650,1144,Issac,neutral,"Chloe, switch with me, there's some guys here that got a crush on you.",0.0
9651,1144,Chandler,joy,"Okay, that hurt us.",0.0
9652,1144,Chloe,neutral,Hi guys. I haven't seen you since this morning.,0.0
9653,1144,Chandler,neutral,"Well ah, ........y'know.",0.0
9654,1144,Chloe,neutral,"Hey, what are you guys doing tomorrow night?",0.0
9655,1144,Joey,surprise,Both of us?,0.0
9656,1144,Chloe,neutral,Maybe. Does that scare ya?,0.0
9657,1144,Chloe,neutral,Relax. It's just Issac's D.J.-ing at the Philly. You should come.,0.0
9658,1144,Joey,joy,We'll be there.,1.0
9659,1144,Chloe,joy,"Great. I'll ah, see ya then.",0.0
9660,1145,Chandler,joy,Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!,0.0
9661,1145,Issac,neutral,Can I help you?,0.0
9662,1145,Chandler,fear,Uh-oh.,0.0
9663,1145,Joey,neutral,"Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.",0.0
9664,1145,Issac,neutral,"Chloe, switch with me, there's some guys here that got a crush on you.",0.0
9665,1145,Chandler,joy,"Okay, that hurt us.",0.0
9666,1145,Chloe,neutral,Hi guys. I haven't seen you since this morning.,0.0
9667,1145,Chandler,neutral,"Well ah, ........y'know.",0.0
9668,1145,Chloe,neutral,"Hey, what are you guys doing tomorrow night?",0.0
9669,1145,Joey,surprise,Both of us?,0.0
9670,1145,Chloe,neutral,Maybe. Does that scare ya?,0.0
9671,1145,Chloe,neutral,Relax. It's just Issac's D.J.-ing at the Philly. You should come.,1.0
9672,1145,Joey,joy,We'll be there.,0.0
9673,1145,Chloe,joy,"Great. I'll ah, see ya then.",1.0
9674,1145,Chandler,joy,"All right, rock on.",0.0
9675,1146,Ross,joy,"Umm, candles, champagne, yeah anniversaries are great.",0.0
9676,1146,Ross,joy,"Cause you know love lasts forever, y'know.",0.0
9677,1146,Ross,sadness,"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",0.0
9678,1147,Ross,joy,"Umm, candles, champagne, yeah anniversaries are great.",0.0
9679,1147,Ross,joy,"Cause you know love lasts forever, y'know.",0.0
9680,1147,Ross,sadness,"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",0.0
9681,1147,Carol,joy,"Oh God, Ross I am so sorry.",0.0
9682,1147,Carol,neutral,"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",0.0
9683,1148,Ross,joy,"Umm, candles, champagne, yeah anniversaries are great.",0.0
9684,1148,Ross,joy,"Cause you know love lasts forever, y'know.",0.0
9685,1148,Ross,sadness,"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",0.0
9686,1148,Carol,joy,"Oh God, Ross I am so sorry.",0.0
9687,1148,Carol,neutral,"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",1.0
9688,1148,Ross,joy,"Oh yeah, I'd love that.",0.0
9689,1149,Ross,joy,"Umm, candles, champagne, yeah anniversaries are great.",0.0
9690,1149,Ross,joy,"Cause you know love lasts forever, y'know.",0.0
9691,1149,Ross,sadness,"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",0.0
9692,1149,Carol,joy,"Oh God, Ross I am so sorry.",0.0
9693,1149,Carol,neutral,"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",0.0
9694,1149,Ross,joy,"Oh yeah, I'd love that.",1.0
9695,1149,Carol,joy,"Oh, great! Me too.",0.0
9696,1150,Ross,joy,"Umm, candles, champagne, yeah anniversaries are great.",0.0
9697,1150,Ross,joy,"Cause you know love lasts forever, y'know.",0.0
9698,1150,Ross,sadness,"Nothing like it in this lifetime, money in the bank, so Rachel and I broke up.",0.0
9699,1150,Carol,joy,"Oh God, Ross I am so sorry.",0.0
9700,1150,Carol,neutral,"Y'know what, I want to talk to you about this so much, but we should probably do it when we could really get into it, are you free for dinner tomorrow night?",0.0
9701,1150,Ross,joy,"Oh yeah, I'd love that.",0.0
9702,1150,Carol,joy,"Oh, great! Me too.",0.0
9703,1150,Ross,neutral,I guess it all started when Rachel got this new job.,0.0
9704,1151,Ross,neutral,And why do you care so much?,0.0
9705,1151,Monica,joy,Because! You could get to live out my fantasy!,1.0
9706,1151,Ross,sadness,You had fantasies about Emily?,0.0
9707,1152,Ross,neutral,And why do you care so much?,0.0
9708,1152,Monica,joy,Because! You could get to live out my fantasy!,0.0
9709,1152,Ross,sadness,You had fantasies about Emily?,1.0
9710,1152,Monica,neutral,"No! Y'know,",0.0
9711,1153,Ross,neutral,And why do you care so much?,0.0
9712,1153,Monica,joy,Because! You could get to live out my fantasy!,1.0
9713,1153,Ross,sadness,You had fantasies about Emily?,0.0
9714,1153,Monica,neutral,"No! Y'know,",1.0
9715,1153,Ross,neutral,Is that why in junior high you were the only one that hung out with that Ukrainian kid?,0.0
9716,1154,Ross,neutral,And why do you care so much?,0.0
9717,1154,Monica,joy,Because! You could get to live out my fantasy!,0.0
9718,1154,Ross,sadness,You had fantasies about Emily?,0.0
9719,1154,Monica,neutral,"No! Y'know,",0.0
9720,1154,Ross,neutral,Is that why in junior high you were the only one that hung out with that Ukrainian kid?,0.0
9721,1154,Monica,neutral,"Yeah that, plus his mom used to put sour cream on everything!",0.0
9722,1154,Monica,neutral,Do you love her?,0.0
9723,1154,Ross,neutral,"We said it was only going to be two weeks, y'know?",1.0
9724,1154,Monica,surprise,You love her!,0.0
9725,1155,Ross,neutral,And why do you care so much?,0.0
9726,1155,Monica,joy,Because! You could get to live out my fantasy!,0.0
9727,1155,Ross,sadness,You had fantasies about Emily?,0.0
9728,1155,Monica,neutral,"No! Y'know,",0.0
9729,1155,Ross,neutral,Is that why in junior high you were the only one that hung out with that Ukrainian kid?,0.0
9730,1155,Monica,neutral,"Yeah that, plus his mom used to put sour cream on everything!",0.0
9731,1155,Monica,neutral,Do you love her?,0.0
9732,1155,Ross,neutral,"We said it was only going to be two weeks, y'know?",0.0
9733,1155,Monica,surprise,You love her!,0.0
9734,1155,Ross,neutral,What-what is love really?,1.0
9735,1155,Monica,neutral,"Ohhh, I",0.0
9736,1156,Supervisor,neutral,So basically this is very easy. You read from the script and try to sell as much toner as you possibly can.,0.0
9737,1156,Phoebe,joy,"Okay, I can do that! Oh, by the way, I",0.0
9738,1156,Supervisor,neutral,Why don't we do a trial run.,1.0
9739,1156,Phoebe,neutral,"Oh okay. Umm, all right.  Hi, this is Phoebe from Empire Office Supplies, can I speak to your supply manager please?",0.0
9740,1157,Chandler,joy,"Kathy! Kathy! Hi!! Kathy! Kathy! (She doesn't hear him and keeps running, Chandler starts chasing her as the theme to",0.0
9741,1157,Kathy,surprise,"Hey, Chandler! What are you doing here?",0.0
9742,1157,Chandler,joy,"Oh, I just wanted to say, ""Hey!""",1.0
9743,1157,Kathy,neutral,Hey!,0.0
9744,1158,Chandler,joy,"Kathy! Kathy! Hi!! Kathy! Kathy! (She doesn't hear him and keeps running, Chandler starts chasing her as the theme to",0.0
9745,1158,Kathy,surprise,"Hey, Chandler! What are you doing here?",0.0
9746,1158,Chandler,joy,"Oh, I just wanted to say, ""Hey!""",0.0
9747,1158,Kathy,neutral,Hey!,1.0
9748,1158,Chandler,neutral,Okay.,0.0
9749,1159,Phoebe,neutral,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",0.0
9750,1159,Monica,neutral,"Yeah, I think I have some around here somewhere. Why?",1.0
9751,1159,Phoebe,joy,"Well, it's just that maternity clothes are so expensive.",0.0
9752,1160,Phoebe,neutral,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",0.0
9753,1160,Monica,neutral,"Yeah, I think I have some around here somewhere. Why?",0.0
9754,1160,Phoebe,joy,"Well, it's just that maternity clothes are so expensive.",0.0
9755,1160,Monica,sadness,"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could justthrow your purses at it.",0.0
9756,1161,Phoebe,neutral,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",0.0
9757,1161,Monica,neutral,"Yeah, I think I have some around here somewhere. Why?",0.0
9758,1161,Phoebe,joy,"Well, it's just that maternity clothes are so expensive.",0.0
9759,1161,Monica,sadness,"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could justthrow your purses at it.",0.0
9760,1161,Rachel,neutral,Bloomingdale's,1.0
9761,1161,Monica,surprise,"Oh my God, are you out of a job?",0.0
9762,1162,Phoebe,neutral,"Oh, hey, Mon, do you still have your like old blouses and dresses from high school?",0.0
9763,1162,Monica,neutral,"Yeah, I think I have some around here somewhere. Why?",0.0
9764,1162,Phoebe,joy,"Well, it's just that maternity clothes are so expensive.",0.0
9765,1162,Monica,sadness,"Hey, Rach! I made a pile of your stuff over on this side of the room. If you could justthrow your purses at it.",0.0
9766,1162,Rachel,neutral,Bloomingdale's,0.0
9767,1162,Monica,surprise,"Oh my God, are you out of a job?",1.0
9768,1162,Rachel,sadness,"No, but they stuck me in personal shopping. Which is just a",0.0
9769,1163,Phoebe,neutral,Okay!,0.0
9770,1163,Monica,joy,"Come on, no peeking!",0.0
9771,1163,Chandler,joy,Our eyes are closed and we're about to cross the street. Very good.,0.0
9772,1163,Phoebe,joy,"Okayyyyy, open up!",0.0
9773,1164,Phoebe,neutral,Okay!,0.0
9774,1164,Monica,joy,"Come on, no peeking!",0.0
9775,1164,Chandler,joy,Our eyes are closed and we're about to cross the street. Very good.,0.0
9776,1164,Phoebe,joy,"Okayyyyy, open up!",0.0
9777,1164,Ross,neutral,What did you want to show us? Because all I can see is this,0.0
9778,1164,Phoebe,joy,"Yeah, it's for our catering business!",0.0
9779,1164,Joey,neutral,I think I know that girl.,0.0
9780,1164,Monica,joy,"All right, umm, we're not gonna really keep it this way though.",0.0
9781,1164,Rachel,surprise,No?,1.0
9782,1164,Phoebe,neutral,"No, we're gonna paint over the sword, and replace it with a baguette.",0.0
9783,1165,Ross,neutral,"You don't know?! Rach, you balded my girlfriend!",1.0
9784,1165,Rachel,anger,"All right! Ross, do you think it's easy for me to see you with somebody else?",1.0
9785,1165,Ross,anger,"Y'know, hey! You're the one who ended it, remember?",0.0
9786,1166,Ross,neutral,"You don't know?! Rach, you balded my girlfriend!",0.0
9787,1166,Rachel,anger,"All right! Ross, do you think it's easy for me to see you with somebody else?",0.0
9788,1166,Ross,anger,"Y'know, hey! You're the one who ended it, remember?",1.0
9789,1166,Rachel,neutral,"Yeah, because I was",0.0
9790,1167,Ross,neutral,"You don't know?! Rach, you balded my girlfriend!",0.0
9791,1167,Rachel,anger,"All right! Ross, do you think it's easy for me to see you with somebody else?",0.0
9792,1167,Ross,anger,"Y'know, hey! You're the one who ended it, remember?",0.0
9793,1167,Rachel,neutral,"Yeah, because I was",1.0
9794,1167,Ross,sadness,You still love me?,0.0
9795,1168,Ross,neutral,"You don't know?! Rach, you balded my girlfriend!",0.0
9796,1168,Rachel,anger,"All right! Ross, do you think it's easy for me to see you with somebody else?",0.0
9797,1168,Ross,anger,"Y'know, hey! You're the one who ended it, remember?",0.0
9798,1168,Rachel,neutral,"Yeah, because I was",0.0
9799,1168,Ross,sadness,You still love me?,1.0
9800,1168,Rachel,sadness,Noo.,0.0
9801,1169,Ross,neutral,"You don't know?! Rach, you balded my girlfriend!",0.0
9802,1169,Rachel,anger,"All right! Ross, do you think it's easy for me to see you with somebody else?",0.0
